DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,0.7606666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,128,0.0001
USPS,1.4693333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,128,0.0005
USPS,1.2056666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,128,0.001
USPS,1.3626666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,128,0.005
USPS,19.214666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,128,0.01
USPS,0.6143333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,256,0.0001
USPS,1.248,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,256,0.0005
USPS,0.6953333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,256,0.001
USPS,0.5693333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,256,0.005
USPS,22.336,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,256,0.01
USPS,0.9116666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,512,0.0001
USPS,0.6133333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,512,0.0005
USPS,0.901,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,512,0.001
USPS,0.8043333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,512,0.005
USPS,4.265333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,25,200,512,0.01
USPS,0.967,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,64,0.0001
USPS,0.6936666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,64,0.0005
USPS,0.584,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,64,0.001
USPS,0.945,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,64,0.005
USPS,4.816666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,64,0.01
USPS,0.6566666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,128,0.0001
USPS,0.785,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,128,0.0005
USPS,0.7313333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,128,0.001
USPS,2.2276666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,128,0.005
