DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,29.180666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,256,0.005
USPS,28.983666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,256,0.01
USPS,12.913,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,512,0.0001
USPS,28.433333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,512,0.0005
USPS,28.73,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,512,0.001
USPS,28.823,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,512,0.005
USPS,29.160666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,50,512,0.01
USPS,29.273,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,64,0.0001
USPS,28.677,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,64,0.0005
USPS,28.344,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,64,0.001
USPS,27.882666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,64,0.005
USPS,29.324333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,64,0.01
USPS,28.683,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,128,0.0001
USPS,28.677666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,128,0.0005
USPS,28.58566666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,128,0.001
USPS,28.148,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,128,0.005
USPS,29.279666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,128,0.01
USPS,28.963,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,256,0.0001
USPS,28.358,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,256,0.0005
USPS,28.439333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,256,0.001
USPS,28.854,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,256,0.005
USPS,28.336,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,256,0.01
USPS,28.29,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,512,0.0001
USPS,28.534333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,512,0.0005
USPS,27.955,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,512,0.001
USPS,28.526666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,512,0.005
USPS,28.661666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,100,512,0.01
USPS,28.491,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,64,0.0001
USPS,28.892333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,64,0.0005
USPS,28.601666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,64,0.001
USPS,29.399,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,64,0.005
USPS,29.378333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,64,0.01
USPS,28.44,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,128,0.0001
USPS,28.399,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,128,0.0005
USPS,29.299333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,128,0.001
USPS,28.408333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,128,0.005
USPS,28.970666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,128,0.01
USPS,28.858,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,256,0.0001
USPS,29.156666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,256,0.0005
USPS,28.813333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,256,0.001
USPS,28.992,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,256,0.005
USPS,28.020666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,256,0.01
USPS,28.159333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,512,0.0001
USPS,28.984333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,512,0.0005
USPS,28.752,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,512,0.001
USPS,28.351333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,512,0.005
USPS,28.944,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,25,200,512,0.01
