DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,14.051666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,64,0.01
USPS,0.6113333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,128,0.0001
USPS,0.754,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,128,0.0005
USPS,0.44233333333333336,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,128,0.001
USPS,1.1423333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,128,0.005
USPS,1.7033333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,128,0.01
USPS,1.127,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,256,0.0001
USPS,0.6326666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,256,0.0005
USPS,1.4296666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,256,0.001
USPS,0.798,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,256,0.005
USPS,1.6626666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,256,0.01
USPS,0.596,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,512,0.0001
USPS,0.884,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,512,0.0005
USPS,0.35933333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,512,0.001
USPS,0.706,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,512,0.005
USPS,0.808,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,50,512,0.01
USPS,0.7966666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,64,0.0001
USPS,0.699,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,64,0.0005
USPS,0.5986666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,64,0.001
USPS,1.307,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,64,0.005
USPS,11.261333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,64,0.01
USPS,0.8583333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,128,0.0001
USPS,0.37833333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,128,0.0005
USPS,0.473,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,128,0.001
USPS,2.1113333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,128,0.005
USPS,1.3933333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,128,0.01
USPS,0.711,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,256,0.0001
USPS,0.8533333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,256,0.0005
USPS,0.5006666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,256,0.001
USPS,1.3053333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,256,0.005
USPS,0.922,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,256,0.01
USPS,0.9676666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,512,0.0001
USPS,0.488,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,512,0.0005
USPS,0.4673333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,512,0.001
USPS,0.6723333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,512,0.005
USPS,0.977,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,100,512,0.01
USPS,0.7903333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,64,0.0001
USPS,0.36033333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,64,0.0005
USPS,0.57,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,64,0.001
USPS,1.703,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,64,0.005
USPS,1.7616666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,64,0.01
USPS,0.8406666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,128,0.0001
USPS,0.5936666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,128,0.0005
USPS,0.479,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,128,0.001
