DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
MNIST,1.197322705906397,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,100,512,0.0005
MNIST,1.0388309830369917,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,100,512,0.001
MNIST,3.0326997751890454,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,100,512,0.005
MNIST,5.70498671571633,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,100,512,0.01
MNIST,1.0384222358471284,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,64,0.0001
MNIST,1.5776619660739832,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,64,0.0005
MNIST,1.155528305742898,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,64,0.001
MNIST,1.2432045779685266,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,64,0.005
MNIST,4.875536480686695,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,64,0.01
MNIST,1.0014306151645207,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,128,0.0001
MNIST,0.9336807684447169,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,128,0.0005
MNIST,1.0847128550991212,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,128,0.001
MNIST,1.2164316370324955,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,128,0.005
MNIST,1.1296750459840588,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,128,0.01
MNIST,1.210913549969344,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,256,0.0001
MNIST,0.9275495605967709,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,256,0.0005
MNIST,1.1277334968322092,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,256,0.001
MNIST,3.0854281626813815,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,256,0.005
MNIST,3.176272225628449,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,256,0.01
MNIST,1.3591865930921725,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,512,0.0001
MNIST,1.2265481299816063,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,512,0.0005
MNIST,1.5115471081136318,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,512,0.001
MNIST,2.1338647046801555,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,512,0.005
MNIST,16.16707541385653,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,25,200,512,0.01
MNIST,0.9835479256080114,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,64,0.0001
MNIST,1.076026977314531,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,64,0.0005
MNIST,1.0791947680359697,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,64,0.001
MNIST,1.3155528305742898,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,64,0.005
MNIST,9.895565092989985,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,64,0.01
MNIST,0.9282648681790313,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,128,0.0001
MNIST,1.4725117514817085,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,128,0.0005
MNIST,1.0618230124667893,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,128,0.001
MNIST,2.129675045984059,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,128,0.005
MNIST,6.827713059472716,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,128,0.01
MNIST,1.0268751277334969,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,256,0.0001
MNIST,1.7661966073983242,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,256,0.0005
MNIST,1.1545064377682404,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,256,0.001
MNIST,5.0885959534028204,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,256,0.005
MNIST,1.8043122828530553,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,256,0.01
MNIST,1.1262006948702228,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,512,0.0001
MNIST,1.3355814428775803,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,512,0.0005
MNIST,1.0974862047823422,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,512,0.001
MNIST,4.4659717964439,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,512,0.005
MNIST,11.94665849172287,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,50,512,0.01
MNIST,1.0561005518087063,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,64,0.0001
MNIST,1.2057020232985898,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,64,0.0005
MNIST,0.9089515634580012,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,64,0.001
MNIST,7.58450848150419,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,64,0.005
MNIST,8.966380543633763,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,64,0.01
MNIST,1.173615368894339,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,128,0.0001
MNIST,1.0214592274678111,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,128,0.0005
