2.793367862701416016e+00,1.716855764389038086e+00
2.731940507888793945e+00,1.723427176475524902e+00
2.848347187042236328e+00,1.679443478584289551e+00
2.933063507080078125e+00,1.315597653388977051e+00
2.776204347610473633e+00,1.524915933609008789e+00
2.848348140716552734e+00,1.682394981384277344e+00
2.847189664840698242e+00,1.687277793884277344e+00
2.771870136260986328e+00,1.683407425880432129e+00
2.728960037231445312e+00,1.627113342285156250e+00
3.037513256072998047e+00,1.654403090476989746e+00
3.507802248001098633e+00,9.179612994194030762e-01
2.797657012939453125e+00,1.707222819328308105e+00
3.050148487091064453e+00,1.514813780784606934e+00
2.774151086807250977e+00,1.725266933441162109e+00
2.805020570755004883e+00,1.664101719856262207e+00
2.869940757751464844e+00,1.675125479698181152e+00
2.778012037277221680e+00,1.597780823707580566e+00
2.847981452941894531e+00,1.671945810317993164e+00
2.842129707336425781e+00,1.636728405952453613e+00
2.862717628479003906e+00,1.682038545608520508e+00
3.070726156234741211e+00,1.348556876182556152e+00
2.893418312072753906e+00,1.649097800254821777e+00
2.874699354171752930e+00,1.587729334831237793e+00
2.820925235748291016e+00,1.699873685836791992e+00
2.702509641647338867e+00,1.747235298156738281e+00
2.872164011001586914e+00,1.674330115318298340e+00
2.851616859436035156e+00,1.661968350410461426e+00
3.503882884979248047e+00,5.818754434585571289e-01
2.630357265472412109e+00,1.767801284790039062e+00
2.651375293731689453e+00,1.645007252693176270e+00
2.943134307861328125e+00,1.387432694435119629e+00
2.898398876190185547e+00,1.577836394309997559e+00
2.645487308502197266e+00,1.741353750228881836e+00
2.741314649581909180e+00,1.654829621315002441e+00
2.782940864562988281e+00,1.510408639907836914e+00
2.843253612518310547e+00,1.714954853057861328e+00
2.694624185562133789e+00,1.710075616836547852e+00
2.727073192596435547e+00,1.609546184539794922e+00
2.652254581451416016e+00,1.653746843338012695e+00
2.846615552902221680e+00,1.685325860977172852e+00
2.921168088912963867e+00,1.444496273994445801e+00
2.743790626525878906e+00,1.601699948310852051e+00
3.046812772750854492e+00,1.245630025863647461e+00
2.862547874450683594e+00,1.448956966400146484e+00
2.771001100540161133e+00,1.700199246406555176e+00
2.612385511398315430e+00,2.349578619003295898e+00
2.840839147567749023e+00,1.588236212730407715e+00
3.028923034667968750e+00,1.449626207351684570e+00
3.025402307510375977e+00,1.386875748634338379e+00
2.809445381164550781e+00,1.703090310096740723e+00
2.848392724990844727e+00,1.614425063133239746e+00
2.785006523132324219e+00,1.708715438842773438e+00
3.233785152435302734e+00,1.326873898506164551e+00
2.915766477584838867e+00,1.600509166717529297e+00
2.951054334640502930e+00,1.220192074775695801e+00
2.895595312118530273e+00,1.632142543792724609e+00
3.071309328079223633e+00,1.245399117469787598e+00
2.921848297119140625e+00,7.688746452331542969e-01
2.759703397750854492e+00,1.676413893699645996e+00
2.736317396163940430e+00,1.684339761734008789e+00
3.006355524063110352e+00,1.272313237190246582e+00
2.843442440032958984e+00,1.677252054214477539e+00
2.732106685638427734e+00,1.713631987571716309e+00
2.826826095581054688e+00,1.714639782905578613e+00
2.616052627563476562e+00,1.712373018264770508e+00
2.662912845611572266e+00,1.762221455574035645e+00
2.826163053512573242e+00,1.698603153228759766e+00
2.856545686721801758e+00,1.647492766380310059e+00
3.740235328674316406e+00,-1.304716229438781738e+00
2.787930011749267578e+00,1.608887076377868652e+00
3.111633777618408203e+00,1.387223243713378906e+00
2.757243156433105469e+00,1.700652122497558594e+00
2.882007837295532227e+00,1.582867860794067383e+00
2.882755279541015625e+00,1.525375604629516602e+00
2.894964933395385742e+00,1.625400424003601074e+00
2.846408843994140625e+00,1.618299126625061035e+00
2.654018878936767578e+00,1.833186864852905273e+00
2.815292358398437500e+00,1.565649867057800293e+00
2.929725408554077148e+00,1.479618310928344727e+00
2.853863716125488281e+00,1.564091801643371582e+00
2.833555936813354492e+00,1.628782510757446289e+00
2.782530784606933594e+00,1.592812299728393555e+00
2.822824478149414062e+00,1.707636237144470215e+00
2.760989189147949219e+00,1.688733935356140137e+00
2.976216316223144531e+00,1.486193895339965820e+00
3.173588037490844727e+00,1.342979192733764648e+00
2.841952323913574219e+00,1.699391126632690430e+00
5.257896900177001953e+00,1.921811461448669434e+00
2.839680433273315430e+00,1.641234397888183594e+00
4.787837982177734375e+00,1.983098030090332031e+00
2.707594871520996094e+00,1.694637894630432129e+00
3.006930112838745117e+00,1.320063829421997070e+00
2.766047954559326172e+00,1.720385789871215820e+00
2.437170743942260742e+00,1.606860637664794922e+00
2.935065984725952148e+00,1.541402101516723633e+00
3.058544635772705078e+00,1.330147027969360352e+00
2.873155593872070312e+00,1.590821027755737305e+00
2.842033147811889648e+00,1.685679912567138672e+00
3.058024406433105469e+00,1.036270022392272949e+00
2.840604543685913086e+00,1.624465107917785645e+00
2.689224958419799805e+00,1.626129388809204102e+00
2.725369453430175781e+00,1.738706111907958984e+00
2.867641448974609375e+00,1.480786085128784180e+00
2.936470031738281250e+00,1.496363162994384766e+00
2.721884012222290039e+00,1.537365317344665527e+00
2.867819547653198242e+00,1.463131785392761230e+00
3.351303815841674805e+00,3.552639782428741455e-01
2.842639207839965820e+00,1.670820593833923340e+00
2.854268550872802734e+00,1.682724237442016602e+00
2.840106487274169922e+00,1.695014595985412598e+00
2.797923088073730469e+00,1.680754423141479492e+00
2.633940458297729492e+00,1.820287704467773438e+00
2.817238330841064453e+00,1.724595665931701660e+00
2.855356693267822266e+00,1.689469933509826660e+00
2.127104282379150391e+00,1.575545549392700195e+00
2.891690492630004883e+00,1.618199586868286133e+00
2.823519229888916016e+00,1.678425431251525879e+00
2.952959537506103516e+00,1.534875988960266113e+00
2.801586151123046875e+00,1.705487132072448730e+00
2.845139741897583008e+00,1.698686480522155762e+00
2.892321348190307617e+00,1.647999405860900879e+00
2.953538894653320312e+00,1.413850784301757812e+00
2.784680604934692383e+00,1.702528953552246094e+00
2.698560476303100586e+00,1.712455034255981445e+00
2.835533380508422852e+00,1.695634841918945312e+00
2.791734218597412109e+00,1.674624204635620117e+00
2.856477260589599609e+00,1.681910276412963867e+00
2.768750429153442383e+00,1.472376108169555664e+00
2.789021492004394531e+00,1.695348143577575684e+00
2.841005325317382812e+00,1.674174547195434570e+00
2.820929765701293945e+00,1.685527801513671875e+00
2.822037696838378906e+00,1.550353884696960449e+00
2.801104307174682617e+00,1.735615134239196777e+00
2.821712732315063477e+00,1.716528654098510742e+00
2.834692001342773438e+00,1.678811430931091309e+00
2.766011476516723633e+00,1.641933917999267578e+00
2.993152141571044922e+00,1.599904060363769531e+00
2.819095134735107422e+00,1.677476882934570312e+00
2.773733854293823242e+00,1.969201087951660156e+00
2.845514297485351562e+00,1.650207757949829102e+00
2.875336170196533203e+00,1.666984438896179199e+00
2.714895486831665039e+00,1.589214801788330078e+00
2.893245220184326172e+00,1.650151371955871582e+00
2.808809280395507812e+00,1.613470315933227539e+00
2.987018108367919922e+00,1.418703198432922363e+00
2.846609830856323242e+00,1.650690793991088867e+00
2.949306249618530273e+00,1.528291821479797363e+00
2.812535285949707031e+00,1.700058579444885254e+00
2.807067155838012695e+00,1.729722857475280762e+00
2.839506626129150391e+00,1.683545231819152832e+00
2.812082529067993164e+00,1.609046697616577148e+00
3.353879928588867188e+00,1.067748904228210449e+00
2.857963323593139648e+00,1.679808378219604492e+00
2.858283996582031250e+00,1.688113331794738770e+00
2.754814624786376953e+00,1.717554330825805664e+00
2.775210618972778320e+00,1.710546135902404785e+00
3.030231714248657227e+00,1.393294334411621094e+00
2.835826158523559570e+00,1.612614870071411133e+00
2.854202985763549805e+00,1.692182183265686035e+00
2.871226787567138672e+00,1.530563712120056152e+00
2.830749750137329102e+00,1.699057459831237793e+00
2.842243432998657227e+00,1.420862197875976562e+00
2.857141017913818359e+00,1.686092376708984375e+00
3.287769079208374023e+00,1.364872574806213379e+00
2.815577030181884766e+00,1.701432466506958008e+00
2.830307722091674805e+00,1.679442524909973145e+00
2.837251186370849609e+00,1.643506050109863281e+00
2.857049226760864258e+00,1.690791368484497070e+00
2.723643779754638672e+00,1.734233975410461426e+00
2.833522319793701172e+00,1.671895384788513184e+00
1.994106888771057129e+00,2.085427999496459961e+00
2.804775714874267578e+00,1.710423469543457031e+00
2.853125333786010742e+00,1.456089019775390625e+00
2.857618808746337891e+00,1.690461397171020508e+00
2.879565000534057617e+00,1.679398775100708008e+00
2.835986375808715820e+00,1.685160398483276367e+00
2.689767599105834961e+00,1.804569721221923828e+00
3.598034381866455078e+00,1.685704350471496582e+00
2.773640155792236328e+00,1.721516609191894531e+00
2.732709407806396484e+00,1.538232564926147461e+00
3.646585941314697266e+00,8.363099098205566406e-01
2.807368755340576172e+00,1.717195868492126465e+00
3.345873117446899414e+00,1.075865626335144043e+00
2.681685209274291992e+00,1.762347459793090820e+00
2.794331550598144531e+00,1.666555166244506836e+00
3.017203330993652344e+00,1.464673042297363281e+00
2.822659730911254883e+00,1.694248914718627930e+00
2.677421331405639648e+00,1.761423826217651367e+00
2.707947254180908203e+00,1.741300821304321289e+00
2.783171653747558594e+00,1.703005313873291016e+00
2.810819864273071289e+00,1.577870845794677734e+00
2.856969833374023438e+00,1.683919787406921387e+00
2.839988708496093750e+00,1.676317334175109863e+00
2.701324224472045898e+00,1.749546408653259277e+00
2.826852560043334961e+00,1.388684749603271484e+00
3.002490758895874023e+00,1.452396035194396973e+00
2.692087411880493164e+00,1.732051730155944824e+00
2.855616092681884766e+00,1.687326908111572266e+00
2.824954271316528320e+00,1.674933671951293945e+00
2.852300167083740234e+00,1.679851293563842773e+00
2.922723293304443359e+00,1.485688686370849609e+00
2.900024175643920898e+00,1.618625283241271973e+00
2.715824365615844727e+00,1.979799270629882812e+00
2.773775815963745117e+00,1.697785735130310059e+00
2.676706314086914062e+00,1.505779027938842773e+00
2.856511831283569336e+00,1.685125231742858887e+00
2.848655462265014648e+00,1.691424131393432617e+00
2.668623685836791992e+00,1.737583279609680176e+00
2.864024639129638672e+00,1.669297456741333008e+00
2.698744297027587891e+00,1.730267524719238281e+00
2.820477962493896484e+00,1.688767433166503906e+00
2.843426942825317383e+00,1.705052137374877930e+00
3.365939378738403320e+00,1.082058429718017578e+00
2.823045253753662109e+00,1.717427134513854980e+00
2.698877811431884766e+00,1.676479339599609375e+00
2.747407913208007812e+00,1.720643401145935059e+00
2.866713762283325195e+00,1.664538025856018066e+00
3.757374048233032227e+00,8.666972517967224121e-01
2.859336614608764648e+00,1.675044536590576172e+00
2.829095125198364258e+00,1.682058095932006836e+00
2.859433889389038086e+00,1.680032610893249512e+00
5.743461608886718750e+00,2.928261041641235352e+00
2.919350147247314453e+00,1.580372095108032227e+00
2.770197153091430664e+00,1.703764796257019043e+00
2.846693515777587891e+00,1.700524449348449707e+00
2.804309368133544922e+00,1.695229291915893555e+00
2.831582546234130859e+00,1.682677030563354492e+00
2.858906984329223633e+00,1.665747642517089844e+00
2.846225261688232422e+00,1.626029253005981445e+00
2.853472232818603516e+00,1.694899320602416992e+00
2.846600055694580078e+00,1.697072267532348633e+00
3.112362146377563477e+00,1.361343502998352051e+00
2.966360807418823242e+00,1.501453399658203125e+00
2.751490116119384766e+00,1.691953301429748535e+00
2.618685245513916016e+00,1.849086046218872070e+00
2.846420049667358398e+00,1.691207408905029297e+00
2.793790817260742188e+00,1.724868178367614746e+00
2.840884923934936523e+00,1.677084207534790039e+00
2.985765457153320312e+00,1.571578264236450195e+00
2.724084854125976562e+00,1.754834294319152832e+00
2.855999469757080078e+00,1.681394457817077637e+00
3.097538709640502930e+00,1.453531265258789062e+00
4.357928276062011719e+00,4.499045014381408691e-01
2.662858724594116211e+00,1.768807172775268555e+00
3.333685874938964844e+00,1.074547171592712402e+00
2.607120513916015625e+00,1.824712634086608887e+00
2.864871978759765625e+00,1.678012013435363770e+00
2.789570808410644531e+00,1.697235941886901855e+00
2.861859321594238281e+00,1.692412734031677246e+00
2.709781408309936523e+00,1.696666479110717773e+00
2.822318315505981445e+00,1.644201874732971191e+00
2.858042240142822266e+00,1.687085866928100586e+00
2.779920578002929688e+00,1.630371093750000000e+00
2.766366720199584961e+00,1.720950007438659668e+00
2.786019325256347656e+00,1.708671212196350098e+00
2.751699447631835938e+00,1.738370656967163086e+00
2.861250162124633789e+00,1.678540945053100586e+00
2.851942062377929688e+00,1.672795653343200684e+00
2.857375621795654297e+00,1.659087657928466797e+00
2.630579233169555664e+00,1.739585280418395996e+00
2.873123884201049805e+00,1.644062161445617676e+00
3.413553476333618164e+00,1.079715728759765625e+00
3.517255306243896484e+00,9.080701470375061035e-01
3.341154336929321289e+00,1.157440543174743652e+00
2.843351602554321289e+00,1.689465761184692383e+00
2.766533374786376953e+00,1.694428205490112305e+00
2.826365232467651367e+00,1.647511363029479980e+00
2.850736379623413086e+00,1.671851515769958496e+00
2.824202299118041992e+00,1.687304377555847168e+00
2.742177009582519531e+00,1.600695133209228516e+00
2.840004205703735352e+00,1.696267724037170410e+00
2.824208259582519531e+00,1.687274217605590820e+00
2.791130781173706055e+00,1.167949438095092773e+00
2.832628965377807617e+00,1.683685541152954102e+00
2.706119775772094727e+00,1.716888427734375000e+00
2.815969228744506836e+00,1.690331697463989258e+00
2.857331991195678711e+00,1.691062688827514648e+00
2.850728511810302734e+00,1.684342026710510254e+00
2.857952117919921875e+00,1.690287828445434570e+00
2.771599054336547852e+00,1.718012928962707520e+00
2.941505432128906250e+00,1.519616961479187012e+00
2.833795547485351562e+00,1.675783276557922363e+00
2.979105234146118164e+00,1.361040472984313965e+00
2.753545999526977539e+00,1.738774776458740234e+00
2.977271556854248047e+00,1.518734335899353027e+00
3.234652996063232422e+00,2.137859106063842773e+00
2.710265398025512695e+00,1.553150296211242676e+00
2.872750282287597656e+00,1.595328927040100098e+00
2.789542913436889648e+00,1.721576929092407227e+00
2.838455915451049805e+00,1.637776732444763184e+00
2.856566905975341797e+00,1.684093236923217773e+00
2.813941478729248047e+00,1.697686553001403809e+00
2.851691246032714844e+00,1.691206455230712891e+00
2.861996412277221680e+00,1.664406299591064453e+00
2.828447580337524414e+00,1.709759950637817383e+00
2.992052793502807617e+00,1.499223589897155762e+00
2.723191738128662109e+00,1.746703505516052246e+00
2.846446752548217773e+00,1.675160884857177734e+00
2.805850267410278320e+00,1.705566048622131348e+00
2.873563289642333984e+00,1.647957563400268555e+00
2.920967102050781250e+00,1.393708229064941406e+00
2.791209220886230469e+00,1.717797994613647461e+00
2.800364732742309570e+00,1.608931422233581543e+00
2.670804977416992188e+00,1.677640557289123535e+00
2.892596483230590820e+00,1.669592380523681641e+00
2.760845184326171875e+00,1.660437345504760742e+00
2.857392549514770508e+00,1.690031409263610840e+00
4.731528282165527344e+00,2.125800698995590210e-01
2.884312152862548828e+00,1.637406349182128906e+00
2.685427427291870117e+00,1.806833744049072266e+00
2.843787670135498047e+00,1.684381246566772461e+00
3.028978347778320312e+00,1.275771617889404297e+00
2.722989320755004883e+00,1.757138252258300781e+00
3.812062025070190430e+00,1.513107180595397949e+00
2.752739906311035156e+00,1.517727136611938477e+00
2.821483373641967773e+00,1.682000875473022461e+00
2.822036981582641602e+00,1.699196100234985352e+00
2.752548217773437500e+00,1.680303215980529785e+00
2.871999025344848633e+00,1.673058271408081055e+00
2.834978103637695312e+00,1.677056074142456055e+00
2.731338024139404297e+00,1.474919080734252930e+00
2.716617107391357422e+00,1.519859910011291504e+00
2.839431285858154297e+00,1.681940317153930664e+00
2.867945194244384766e+00,1.653947591781616211e+00
2.798465728759765625e+00,1.720700979232788086e+00
2.760082244873046875e+00,1.711793541908264160e+00
2.813267230987548828e+00,1.675577878952026367e+00
2.773791313171386719e+00,1.646807074546813965e+00
2.826096534729003906e+00,1.675119280815124512e+00
2.769366025924682617e+00,1.605156779289245605e+00
2.773493528366088867e+00,1.740506529808044434e+00
2.803504467010498047e+00,1.690894126892089844e+00
2.808925390243530273e+00,1.550441622734069824e+00
2.981291532516479492e+00,1.441709756851196289e+00
3.092975378036499023e+00,1.440601110458374023e+00
2.820535898208618164e+00,1.694107413291931152e+00
2.847770214080810547e+00,1.680568814277648926e+00
2.682867765426635742e+00,1.706651687622070312e+00
2.840177297592163086e+00,1.681519508361816406e+00
2.845789909362792969e+00,1.677590727806091309e+00
2.848648786544799805e+00,1.680455207824707031e+00
2.856391429901123047e+00,1.685979843139648438e+00
2.849458217620849609e+00,1.690236926078796387e+00
2.819048404693603516e+00,1.691691279411315918e+00
2.927736043930053711e+00,1.560785412788391113e+00
2.910771369934082031e+00,1.670246362686157227e+00
2.712623119354248047e+00,1.715975642204284668e+00
2.810579299926757812e+00,1.685973286628723145e+00
9.271217346191406250e+00,7.605364322662353516e-01
2.982911348342895508e+00,1.471290469169616699e+00
2.849458694458007812e+00,1.686653256416320801e+00
2.793823719024658203e+00,1.689530134201049805e+00
2.957348346710205078e+00,1.324878692626953125e+00
2.853076457977294922e+00,1.695350170135498047e+00
2.698344945907592773e+00,1.539045095443725586e+00
2.815379142761230469e+00,1.483245015144348145e+00
2.846944570541381836e+00,1.683007717132568359e+00
3.354190587997436523e+00,1.003129601478576660e+00
2.783321857452392578e+00,1.724212884902954102e+00
3.065581083297729492e+00,1.304600834846496582e+00
2.854862213134765625e+00,1.640940904617309570e+00
2.681836128234863281e+00,1.660055518150329590e+00
2.786074161529541016e+00,1.723933935165405273e+00
2.880867004394531250e+00,1.653157949447631836e+00
2.616056203842163086e+00,1.867053627967834473e+00
2.838654279708862305e+00,1.696075558662414551e+00
2.833297014236450195e+00,1.704041004180908203e+00
2.820170164108276367e+00,1.708329677581787109e+00
3.224195480346679688e+00,1.523577570915222168e+00
3.080541372299194336e+00,1.342130064964294434e+00
2.835738420486450195e+00,1.666745662689208984e+00
2.774481534957885742e+00,1.688406467437744141e+00
2.832847356796264648e+00,1.700161099433898926e+00
2.866451263427734375e+00,1.642149806022644043e+00
2.907703876495361328e+00,1.661074519157409668e+00
2.784459114074707031e+00,1.611476182937622070e+00
2.762316942214965820e+00,1.711352348327636719e+00
2.858968734741210938e+00,1.657246828079223633e+00
2.745307207107543945e+00,1.705932974815368652e+00
2.714746236801147461e+00,1.755001068115234375e+00
2.879930257797241211e+00,1.650338053703308105e+00
2.806088924407958984e+00,1.704301714897155762e+00
2.523389816284179688e+00,1.848892450332641602e+00
3.034212350845336914e+00,1.410527706146240234e+00
3.568724393844604492e+00,1.127211332321166992e+00
2.789386987686157227e+00,1.716107726097106934e+00
2.770937919616699219e+00,1.703848481178283691e+00
2.784637928009033203e+00,1.692291498184204102e+00
2.834011316299438477e+00,1.690928101539611816e+00
2.752622604370117188e+00,1.716716527938842773e+00
2.876616954803466797e+00,1.659229993820190430e+00
2.833399772644042969e+00,1.682737946510314941e+00
2.814137458801269531e+00,1.691154718399047852e+00
2.823347091674804688e+00,1.696136713027954102e+00
2.806389808654785156e+00,1.683677792549133301e+00
2.875608921051025391e+00,1.502924203872680664e+00
3.040931463241577148e+00,1.339590191841125488e+00
2.872355222702026367e+00,1.618361592292785645e+00
2.778730869293212891e+00,1.678300142288208008e+00
3.006597280502319336e+00,1.356754064559936523e+00
2.804938554763793945e+00,1.700161933898925781e+00
2.954621553421020508e+00,1.575520753860473633e+00
2.800871849060058594e+00,1.726527810096740723e+00
2.772290706634521484e+00,1.633754134178161621e+00
2.765523433685302734e+00,1.709325671195983887e+00
2.893573284149169922e+00,1.337640404701232910e+00
2.852744579315185547e+00,1.689197897911071777e+00
2.864364862442016602e+00,1.676791310310363770e+00
2.606197118759155273e+00,1.643464565277099609e+00
4.807569980621337891e+00,2.072624921798706055e+00
2.830333709716796875e+00,1.705441594123840332e+00
2.845644950866699219e+00,1.693975925445556641e+00
2.964629650115966797e+00,1.527495861053466797e+00
2.861477136611938477e+00,1.626967191696166992e+00
2.684984207153320312e+00,1.807466506958007812e+00
2.883712291717529297e+00,1.570543766021728516e+00
2.727622032165527344e+00,1.728472948074340820e+00
2.988076448440551758e+00,1.537403225898742676e+00
2.736421823501586914e+00,1.655326247215270996e+00
2.788583040237426758e+00,1.691602826118469238e+00
2.835976123809814453e+00,1.691421031951904297e+00
2.790882349014282227e+00,1.683018326759338379e+00
2.742911577224731445e+00,1.595818400382995605e+00
2.743807077407836914e+00,1.747379302978515625e+00
2.866991996765136719e+00,1.631835699081420898e+00
2.815901994705200195e+00,1.715379476547241211e+00
2.935633182525634766e+00,1.590876579284667969e+00
3.846487283706665039e+00,7.461186647415161133e-01
2.751706838607788086e+00,1.754549980163574219e+00
2.837309122085571289e+00,1.676378369331359863e+00
2.693780422210693359e+00,1.766491889953613281e+00
2.887398481369018555e+00,1.670049071311950684e+00
2.843330144882202148e+00,1.680962800979614258e+00
2.615368843078613281e+00,1.842831373214721680e+00
2.688667774200439453e+00,1.748900413513183594e+00
2.853000640869140625e+00,1.677568197250366211e+00
2.805724382400512695e+00,1.680206179618835449e+00
2.852479219436645508e+00,1.684411168098449707e+00
2.725607633590698242e+00,1.594147920608520508e+00
2.920567512512207031e+00,1.649315237998962402e+00
2.915670633316040039e+00,1.547034740447998047e+00
2.790389776229858398e+00,1.716466188430786133e+00
2.966175317764282227e+00,1.579957246780395508e+00
2.709401369094848633e+00,1.736703395843505859e+00
3.905876874923706055e+00,1.023245811462402344e+00
2.729730129241943359e+00,1.731133937835693359e+00
2.888308286666870117e+00,1.608805775642395020e+00
2.655716419219970703e+00,1.781564593315124512e+00
2.824621915817260742e+00,1.705842733383178711e+00
2.842335224151611328e+00,1.683117270469665527e+00
2.812252283096313477e+00,1.715744376182556152e+00
2.862967967987060547e+00,1.670083880424499512e+00
2.918512582778930664e+00,1.636508584022521973e+00
2.754892110824584961e+00,1.679638862609863281e+00
2.846019744873046875e+00,1.662804484367370605e+00
2.897071361541748047e+00,1.580341815948486328e+00
2.637291908264160156e+00,1.786321282386779785e+00
1.154086738824844360e-01,9.268562793731689453e-01
3.008235454559326172e+00,1.600940942764282227e+00
2.856564521789550781e+00,1.664038419723510742e+00
2.858356237411499023e+00,1.689774155616760254e+00
2.910736083984375000e+00,1.688714623451232910e+00
2.789866209030151367e+00,1.716025352478027344e+00
2.814045906066894531e+00,1.691848874092102051e+00
2.821533679962158203e+00,1.689787864685058594e+00
2.835981845855712891e+00,1.630037784576416016e+00
2.782491683959960938e+00,1.648829102516174316e+00
3.229691982269287109e+00,1.110714554786682129e+00
3.073927640914916992e+00,1.313175320625305176e+00
3.179361820220947266e+00,1.263328552246093750e+00
2.959588050842285156e+00,1.490563392639160156e+00
2.840681791305541992e+00,1.693764686584472656e+00
3.175547361373901367e+00,1.241715669631958008e+00
2.223738908767700195e+00,4.531888961791992188e+00
2.819012880325317383e+00,1.680787324905395508e+00
2.837847471237182617e+00,1.684953331947326660e+00
2.947057962417602539e+00,1.512987852096557617e+00
2.853496313095092773e+00,1.689238071441650391e+00
2.842728853225708008e+00,1.683175563812255859e+00
2.803057193756103516e+00,1.652314066886901855e+00
2.791247606277465820e+00,1.654253244400024414e+00
2.714293003082275391e+00,1.753894686698913574e+00
2.757904767990112305e+00,1.744118094444274902e+00
3.499611139297485352e+00,-2.600323967635631561e-02
2.847778081893920898e+00,1.674700498580932617e+00
2.850662946701049805e+00,1.636470675468444824e+00
2.826870679855346680e+00,1.680936336517333984e+00
2.794425010681152344e+00,1.547546148300170898e+00
3.137387514114379883e+00,1.467871069908142090e+00
2.690024852752685547e+00,1.713933229446411133e+00
2.618104696273803711e+00,1.806172013282775879e+00
2.725469112396240234e+00,1.729832768440246582e+00
2.757001399993896484e+00,1.733194828033447266e+00
2.813558578491210938e+00,1.698204398155212402e+00
2.829846382141113281e+00,1.612938046455383301e+00
2.835745811462402344e+00,1.674551010131835938e+00
2.864539623260498047e+00,1.582698583602905273e+00
2.667264699935913086e+00,1.789742708206176758e+00
2.866898059844970703e+00,1.684931755065917969e+00
2.760572195053100586e+00,1.696417331695556641e+00
2.799453973770141602e+00,1.718622803688049316e+00
2.880560398101806641e+00,1.651200413703918457e+00
2.663500547409057617e+00,1.834337830543518066e+00
2.945696830749511719e+00,1.537909626960754395e+00
2.876370668411254883e+00,1.614840388298034668e+00
2.840698480606079102e+00,1.664223074913024902e+00
2.857442617416381836e+00,1.690146207809448242e+00
2.820581912994384766e+00,1.716802597045898438e+00
2.831568241119384766e+00,1.684946775436401367e+00
3.041867494583129883e+00,1.486665844917297363e+00
2.834630250930786133e+00,1.635801196098327637e+00
2.836665630340576172e+00,1.697603583335876465e+00
2.773450374603271484e+00,1.741953015327453613e+00
2.862319469451904297e+00,1.678485155105590820e+00
2.826103925704956055e+00,1.690037727355957031e+00
3.014581203460693359e+00,1.537671089172363281e+00
2.711249828338623047e+00,1.802881002426147461e+00
2.834577322006225586e+00,1.665738821029663086e+00
2.806272029876708984e+00,1.736735343933105469e+00
3.410295963287353516e+00,1.036103844642639160e+00
2.825295448303222656e+00,1.716244935989379883e+00
2.891443490982055664e+00,1.566780447959899902e+00
3.033849954605102539e+00,1.256453156471252441e+00
2.855252742767333984e+00,1.679126858711242676e+00
2.902872562408447266e+00,1.583969831466674805e+00
3.528323650360107422e+00,1.431356191635131836e+00
2.969360828399658203e+00,1.508719682693481445e+00
2.858083009719848633e+00,1.688958048820495605e+00
3.380572080612182617e+00,1.010964751243591309e+00
2.850302457809448242e+00,1.679316520690917969e+00
2.858302354812622070e+00,1.690034985542297363e+00
3.160694599151611328e+00,1.291573524475097656e+00
2.847012042999267578e+00,1.497331261634826660e+00
2.744333267211914062e+00,1.655784130096435547e+00
2.768522977828979492e+00,1.709560751914978027e+00
2.770871877670288086e+00,1.637900114059448242e+00
2.839265346527099609e+00,1.613828539848327637e+00
2.846584320068359375e+00,1.702806711196899414e+00
2.862794876098632812e+00,1.680433511734008789e+00
